subjectId	activityLabels	activity
6	5	STANDING
6	5	STANDING
6	5	STANDING
6	5	STANDING
6	5	STANDING
6	5	STANDING
6	5	STANDING
6	5	STANDING
6	5	STANDING
6	5	STANDING
6	5	STANDING
6	5	STANDING
6	5	STANDING
6	5	STANDING
6	5	STANDING
6	5	STANDING
6	5	STANDING
6	5	STANDING
6	5	STANDING
6	5	STANDING
6	5	STANDING
6	5	STANDING
6	5	STANDING
6	4	SITTING
6	4	SITTING
6	4	SITTING
6	4	SITTING
6	4	SITTING
6	4	SITTING
6	4	SITTING
6	4	SITTING
6	4	SITTING
6	4	SITTING
6	4	SITTING
6	4	SITTING
6	4	SITTING
6	4	SITTING
6	4	SITTING
6	4	SITTING
6	4	SITTING
6	4	SITTING
6	4	SITTING
6	4	SITTING
6	4	SITTING
6	4	SITTING
6	4	SITTING
6	4	SITTING
6	4	SITTING
6	4	SITTING
6	6	LAYING
6	6	LAYING
6	6	LAYING
6	6	LAYING
6	6	LAYING
6	6	LAYING
6	6	LAYING
6	6	LAYING
6	6	LAYING
6	6	LAYING
6	6	LAYING
6	6	LAYING
6	6	LAYING
6	6	LAYING
6	6	LAYING
6	6	LAYING
6	6	LAYING
6	6	LAYING
6	6	LAYING
6	6	LAYING
6	6	LAYING
6	6	LAYING
6	6	LAYING
6	6	LAYING
6	6	LAYING
6	6	LAYING
6	6	LAYING
6	6	LAYING
6	6	LAYING
6	1	WALKING
6	1	WALKING
6	1	WALKING
6	1	WALKING
6	1	WALKING
6	1	WALKING
6	1	WALKING
6	1	WALKING
6	1	WALKING
6	1	WALKING
6	1	WALKING
6	1	WALKING
6	1	WALKING
6	1	WALKING
6	1	WALKING
6	1	WALKING
6	1	WALKING
6	1	WALKING
6	1	WALKING
6	1	WALKING
6	1	WALKING
6	1	WALKING
6	1	WALKING
6	1	WALKING
6	1	WALKING
6	1	WALKING
6	1	WALKING
6	1	WALKING
6	3	WALKING_DOWNSTAIRS
6	3	WALKING_DOWNSTAIRS
6	3	WALKING_DOWNSTAIRS
6	3	WALKING_DOWNSTAIRS
6	3	WALKING_DOWNSTAIRS
6	3	WALKING_DOWNSTAIRS
6	3	WALKING_DOWNSTAIRS
6	3	WALKING_DOWNSTAIRS
6	3	WALKING_DOWNSTAIRS
6	3	WALKING_DOWNSTAIRS
6	3	WALKING_DOWNSTAIRS
6	3	WALKING_DOWNSTAIRS
6	3	WALKING_DOWNSTAIRS
6	3	WALKING_DOWNSTAIRS
6	3	WALKING_DOWNSTAIRS
6	3	WALKING_DOWNSTAIRS
6	3	WALKING_DOWNSTAIRS
6	3	WALKING_DOWNSTAIRS
6	3	WALKING_DOWNSTAIRS
6	3	WALKING_DOWNSTAIRS
6	3	WALKING_DOWNSTAIRS
6	3	WALKING_DOWNSTAIRS
6	3	WALKING_DOWNSTAIRS
6	3	WALKING_DOWNSTAIRS
6	2	WALKING_UPSTAIRS
6	2	WALKING_UPSTAIRS
6	2	WALKING_UPSTAIRS
6	2	WALKING_UPSTAIRS
6	2	WALKING_UPSTAIRS
6	2	WALKING_UPSTAIRS
6	2	WALKING_UPSTAIRS
6	2	WALKING_UPSTAIRS
6	2	WALKING_UPSTAIRS
6	2	WALKING_UPSTAIRS
6	2	WALKING_UPSTAIRS
6	2	WALKING_UPSTAIRS
6	2	WALKING_UPSTAIRS
6	2	WALKING_UPSTAIRS
6	2	WALKING_UPSTAIRS
6	2	WALKING_UPSTAIRS
6	2	WALKING_UPSTAIRS
6	2	WALKING_UPSTAIRS
6	2	WALKING_UPSTAIRS
6	2	WALKING_UPSTAIRS
6	2	WALKING_UPSTAIRS
6	2	WALKING_UPSTAIRS
6	2	WALKING_UPSTAIRS
6	2	WALKING_UPSTAIRS
6	2	WALKING_UPSTAIRS
7	5	STANDING
7	5	STANDING
7	5	STANDING
7	5	STANDING
7	5	STANDING
7	5	STANDING
7	5	STANDING
7	5	STANDING
7	5	STANDING
7	5	STANDING
7	5	STANDING
7	5	STANDING
7	5	STANDING
7	5	STANDING
7	5	STANDING
7	5	STANDING
7	5	STANDING
7	5	STANDING
7	5	STANDING
7	5	STANDING
7	5	STANDING
7	5	STANDING
7	5	STANDING
7	5	STANDING
7	5	STANDING
7	5	STANDING
7	5	STANDING
7	5	STANDING
7	4	SITTING
7	4	SITTING
7	4	SITTING
7	4	SITTING
7	4	SITTING
7	4	SITTING
7	4	SITTING
7	4	SITTING
7	4	SITTING
7	4	SITTING
7	4	SITTING
7	4	SITTING
7	4	SITTING
7	4	SITTING
7	4	SITTING
7	4	SITTING
7	4	SITTING
7	4	SITTING
7	4	SITTING
7	4	SITTING
7	4	SITTING
7	4	SITTING
7	4	SITTING
7	4	SITTING
7	4	SITTING
7	4	SITTING
7	6	LAYING
7	6	LAYING
7	6	LAYING
7	6	LAYING
7	6	LAYING
7	6	LAYING
7	6	LAYING
7	6	LAYING
7	6	LAYING
7	6	LAYING
7	6	LAYING
7	6	LAYING
7	6	LAYING
7	6	LAYING
7	6	LAYING
7	6	LAYING
7	6	LAYING
7	6	LAYING
7	6	LAYING
7	6	LAYING
7	6	LAYING
7	6	LAYING
7	6	LAYING
7	6	LAYING
7	6	LAYING
7	6	LAYING
7	6	LAYING
7	1	WALKING
7	1	WALKING
7	1	WALKING
7	1	WALKING
7	1	WALKING
7	1	WALKING
7	1	WALKING
7	1	WALKING
7	1	WALKING
7	1	WALKING
7	1	WALKING
7	1	WALKING
7	1	WALKING
7	1	WALKING
7	1	WALKING
7	1	WALKING
7	1	WALKING
7	1	WALKING
7	1	WALKING
7	1	WALKING
7	1	WALKING
7	1	WALKING
7	1	WALKING
7	1	WALKING
7	1	WALKING
7	1	WALKING
7	1	WALKING
7	1	WALKING
7	1	WALKING
7	3	WALKING_DOWNSTAIRS
7	3	WALKING_DOWNSTAIRS
7	3	WALKING_DOWNSTAIRS
7	3	WALKING_DOWNSTAIRS
7	3	WALKING_DOWNSTAIRS
7	3	WALKING_DOWNSTAIRS
7	3	WALKING_DOWNSTAIRS
7	3	WALKING_DOWNSTAIRS
7	3	WALKING_DOWNSTAIRS
7	3	WALKING_DOWNSTAIRS
7	3	WALKING_DOWNSTAIRS
7	3	WALKING_DOWNSTAIRS
7	3	WALKING_DOWNSTAIRS
7	3	WALKING_DOWNSTAIRS
7	3	WALKING_DOWNSTAIRS
7	3	WALKING_DOWNSTAIRS
7	3	WALKING_DOWNSTAIRS
7	3	WALKING_DOWNSTAIRS
7	3	WALKING_DOWNSTAIRS
7	3	WALKING_DOWNSTAIRS
7	3	WALKING_DOWNSTAIRS
7	3	WALKING_DOWNSTAIRS
7	3	WALKING_DOWNSTAIRS
7	3	WALKING_DOWNSTAIRS
7	3	WALKING_DOWNSTAIRS
7	2	WALKING_UPSTAIRS
7	2	WALKING_UPSTAIRS
7	2	WALKING_UPSTAIRS
7	2	WALKING_UPSTAIRS
7	2	WALKING_UPSTAIRS
7	2	WALKING_UPSTAIRS
7	2	WALKING_UPSTAIRS
7	2	WALKING_UPSTAIRS
7	2	WALKING_UPSTAIRS
7	2	WALKING_UPSTAIRS
7	2	WALKING_UPSTAIRS
7	2	WALKING_UPSTAIRS
7	2	WALKING_UPSTAIRS
7	2	WALKING_UPSTAIRS
7	2	WALKING_UPSTAIRS
7	2	WALKING_UPSTAIRS
7	2	WALKING_UPSTAIRS
7	2	WALKING_UPSTAIRS
7	2	WALKING_UPSTAIRS
7	2	WALKING_UPSTAIRS
7	2	WALKING_UPSTAIRS
7	2	WALKING_UPSTAIRS
7	2	WALKING_UPSTAIRS
7	2	WALKING_UPSTAIRS
7	2	WALKING_UPSTAIRS
7	2	WALKING_UPSTAIRS
7	5	STANDING
7	5	STANDING
7	5	STANDING
7	5	STANDING
7	5	STANDING
7	5	STANDING
7	5	STANDING
7	5	STANDING
7	5	STANDING
7	5	STANDING
7	5	STANDING
7	5	STANDING
7	5	STANDING
7	5	STANDING
7	5	STANDING
7	5	STANDING
7	5	STANDING
7	5	STANDING
7	5	STANDING
7	5	STANDING
7	5	STANDING
7	5	STANDING
7	5	STANDING
7	5	STANDING
7	5	STANDING
7	4	SITTING
7	4	SITTING
7	4	SITTING
7	4	SITTING
7	4	SITTING
7	4	SITTING
7	4	SITTING
7	4	SITTING
7	4	SITTING
7	4	SITTING
7	4	SITTING
7	4	SITTING
7	4	SITTING
7	4	SITTING
7	4	SITTING
7	4	SITTING
7	4	SITTING
7	4	SITTING
7	4	SITTING
7	4	SITTING
7	4	SITTING
7	4	SITTING
7	6	LAYING
7	6	LAYING
7	6	LAYING
7	6	LAYING
7	6	LAYING
7	6	LAYING
7	6	LAYING
7	6	LAYING
7	6	LAYING
7	6	LAYING
7	6	LAYING
7	6	LAYING
7	6	LAYING
7	6	LAYING
7	6	LAYING
7	6	LAYING
7	6	LAYING
7	6	LAYING
7	6	LAYING
7	6	LAYING
7	6	LAYING
7	6	LAYING
7	6	LAYING
7	6	LAYING
7	6	LAYING
7	1	WALKING
7	1	WALKING
7	1	WALKING
7	1	WALKING
7	1	WALKING
7	1	WALKING
7	1	WALKING
7	1	WALKING
7	1	WALKING
7	1	WALKING
7	1	WALKING
7	1	WALKING
7	1	WALKING
7	1	WALKING
7	1	WALKING
7	1	WALKING
7	1	WALKING
7	1	WALKING
7	1	WALKING
7	1	WALKING
7	1	WALKING
7	1	WALKING
7	1	WALKING
7	1	WALKING
7	1	WALKING
7	1	WALKING
7	1	WALKING
7	1	WALKING
7	3	WALKING_DOWNSTAIRS
7	3	WALKING_DOWNSTAIRS
7	3	WALKING_DOWNSTAIRS
7	3	WALKING_DOWNSTAIRS
7	3	WALKING_DOWNSTAIRS
7	3	WALKING_DOWNSTAIRS
7	3	WALKING_DOWNSTAIRS
7	3	WALKING_DOWNSTAIRS
7	3	WALKING_DOWNSTAIRS
7	3	WALKING_DOWNSTAIRS
7	3	WALKING_DOWNSTAIRS
7	3	WALKING_DOWNSTAIRS
7	3	WALKING_DOWNSTAIRS
7	3	WALKING_DOWNSTAIRS
7	3	WALKING_DOWNSTAIRS
7	3	WALKING_DOWNSTAIRS
7	3	WALKING_DOWNSTAIRS
7	3	WALKING_DOWNSTAIRS
7	3	WALKING_DOWNSTAIRS
7	3	WALKING_DOWNSTAIRS
7	3	WALKING_DOWNSTAIRS
7	3	WALKING_DOWNSTAIRS
7	2	WALKING_UPSTAIRS
7	2	WALKING_UPSTAIRS
7	2	WALKING_UPSTAIRS
7	2	WALKING_UPSTAIRS
7	2	WALKING_UPSTAIRS
7	2	WALKING_UPSTAIRS
7	2	WALKING_UPSTAIRS
7	2	WALKING_UPSTAIRS
7	2	WALKING_UPSTAIRS
7	2	WALKING_UPSTAIRS
7	2	WALKING_UPSTAIRS
7	2	WALKING_UPSTAIRS
7	2	WALKING_UPSTAIRS
7	2	WALKING_UPSTAIRS
7	2	WALKING_UPSTAIRS
7	2	WALKING_UPSTAIRS
7	2	WALKING_UPSTAIRS
7	2	WALKING_UPSTAIRS
7	2	WALKING_UPSTAIRS
7	2	WALKING_UPSTAIRS
7	2	WALKING_UPSTAIRS
7	2	WALKING_UPSTAIRS
7	2	WALKING_UPSTAIRS
7	2	WALKING_UPSTAIRS
7	2	WALKING_UPSTAIRS
8	5	STANDING
8	5	STANDING
8	5	STANDING
8	5	STANDING
8	5	STANDING
8	5	STANDING
8	5	STANDING
8	5	STANDING
8	5	STANDING
8	5	STANDING
8	5	STANDING
8	5	STANDING
8	5	STANDING
8	5	STANDING
8	5	STANDING
8	5	STANDING
8	5	STANDING
8	5	STANDING
8	5	STANDING
8	5	STANDING
8	5	STANDING
8	5	STANDING
8	4	SITTING
8	4	SITTING
8	4	SITTING
8	4	SITTING
8	4	SITTING
8	4	SITTING
8	4	SITTING
8	4	SITTING
8	4	SITTING
8	4	SITTING
8	4	SITTING
8	4	SITTING
8	4	SITTING
8	4	SITTING
8	4	SITTING
8	4	SITTING
8	4	SITTING
8	4	SITTING
8	4	SITTING
8	4	SITTING
8	4	SITTING
8	4	SITTING
8	6	LAYING
8	6	LAYING
8	6	LAYING
8	6	LAYING
8	6	LAYING
8	6	LAYING
8	6	LAYING
8	6	LAYING
8	6	LAYING
8	6	LAYING
8	6	LAYING
8	6	LAYING
8	6	LAYING
8	6	LAYING
8	6	LAYING
8	6	LAYING
8	6	LAYING
8	6	LAYING
8	6	LAYING
8	6	LAYING
8	6	LAYING
8	6	LAYING
8	6	LAYING
8	6	LAYING
8	6	LAYING
8	1	WALKING
8	1	WALKING
8	1	WALKING
8	1	WALKING
8	1	WALKING
8	1	WALKING
8	1	WALKING
8	1	WALKING
8	1	WALKING
8	1	WALKING
8	1	WALKING
8	1	WALKING
8	1	WALKING
8	1	WALKING
8	1	WALKING
8	1	WALKING
8	1	WALKING
8	1	WALKING
8	1	WALKING
8	1	WALKING
8	1	WALKING
8	1	WALKING
8	1	WALKING
8	1	WALKING
8	3	WALKING_DOWNSTAIRS
8	3	WALKING_DOWNSTAIRS
8	3	WALKING_DOWNSTAIRS
8	3	WALKING_DOWNSTAIRS
8	3	WALKING_DOWNSTAIRS
8	3	WALKING_DOWNSTAIRS
8	3	WALKING_DOWNSTAIRS
8	3	WALKING_DOWNSTAIRS
8	3	WALKING_DOWNSTAIRS
8	3	WALKING_DOWNSTAIRS
8	3	WALKING_DOWNSTAIRS
8	3	WALKING_DOWNSTAIRS
8	3	WALKING_DOWNSTAIRS
8	3	WALKING_DOWNSTAIRS
8	3	WALKING_DOWNSTAIRS
8	3	WALKING_DOWNSTAIRS
8	3	WALKING_DOWNSTAIRS
8	3	WALKING_DOWNSTAIRS
8	3	WALKING_DOWNSTAIRS
8	3	WALKING_DOWNSTAIRS
8	2	WALKING_UPSTAIRS
8	2	WALKING_UPSTAIRS
8	2	WALKING_UPSTAIRS
8	2	WALKING_UPSTAIRS
8	2	WALKING_UPSTAIRS
8	2	WALKING_UPSTAIRS
8	2	WALKING_UPSTAIRS
8	2	WALKING_UPSTAIRS
8	2	WALKING_UPSTAIRS
8	2	WALKING_UPSTAIRS
8	2	WALKING_UPSTAIRS
8	2	WALKING_UPSTAIRS
8	2	WALKING_UPSTAIRS
8	2	WALKING_UPSTAIRS
8	2	WALKING_UPSTAIRS
8	2	WALKING_UPSTAIRS
8	2	WALKING_UPSTAIRS
8	2	WALKING_UPSTAIRS
8	2	WALKING_UPSTAIRS
8	2	WALKING_UPSTAIRS
8	2	WALKING_UPSTAIRS
8	5	STANDING
8	5	STANDING
8	5	STANDING
8	5	STANDING
8	5	STANDING
8	5	STANDING
8	5	STANDING
8	5	STANDING
8	5	STANDING
8	5	STANDING
8	5	STANDING
8	5	STANDING
8	5	STANDING
8	5	STANDING
8	5	STANDING
8	5	STANDING
8	5	STANDING
8	5	STANDING
8	5	STANDING
8	5	STANDING
8	5	STANDING
8	5	STANDING
8	5	STANDING
8	5	STANDING
8	5	STANDING
8	5	STANDING
8	5	STANDING
8	5	STANDING
8	5	STANDING
8	5	STANDING
8	5	STANDING
8	5	STANDING
8	4	SITTING
8	4	SITTING
8	4	SITTING
8	4	SITTING
8	4	SITTING
8	4	SITTING
8	4	SITTING
8	4	SITTING
8	4	SITTING
8	4	SITTING
8	4	SITTING
8	4	SITTING
8	4	SITTING
8	4	SITTING
8	4	SITTING
8	4	SITTING
8	4	SITTING
8	4	SITTING
8	4	SITTING
8	4	SITTING
8	4	SITTING
8	4	SITTING
8	4	SITTING
8	4	SITTING
8	6	LAYING
8	6	LAYING
8	6	LAYING
8	6	LAYING
8	6	LAYING
8	6	LAYING
8	6	LAYING
8	6	LAYING
8	6	LAYING
8	6	LAYING
8	6	LAYING
8	6	LAYING
8	6	LAYING
8	6	LAYING
8	6	LAYING
8	6	LAYING
8	6	LAYING
8	6	LAYING
8	6	LAYING
8	6	LAYING
8	6	LAYING
8	6	LAYING
8	6	LAYING
8	6	LAYING
8	6	LAYING
8	6	LAYING
8	6	LAYING
8	6	LAYING
8	6	LAYING
8	1	WALKING
8	1	WALKING
8	1	WALKING
8	1	WALKING
8	1	WALKING
8	1	WALKING
8	1	WALKING
8	1	WALKING
8	1	WALKING
8	1	WALKING
8	1	WALKING
8	1	WALKING
8	1	WALKING
8	1	WALKING
8	1	WALKING
8	1	WALKING
8	1	WALKING
8	1	WALKING
8	1	WALKING
8	1	WALKING
8	1	WALKING
8	1	WALKING
8	1	WALKING
8	1	WALKING
8	3	WALKING_DOWNSTAIRS
8	3	WALKING_DOWNSTAIRS
8	3	WALKING_DOWNSTAIRS
8	3	WALKING_DOWNSTAIRS
8	3	WALKING_DOWNSTAIRS
8	3	WALKING_DOWNSTAIRS
8	3	WALKING_DOWNSTAIRS
8	3	WALKING_DOWNSTAIRS
8	3	WALKING_DOWNSTAIRS
8	3	WALKING_DOWNSTAIRS
8	3	WALKING_DOWNSTAIRS
8	3	WALKING_DOWNSTAIRS
8	3	WALKING_DOWNSTAIRS
8	3	WALKING_DOWNSTAIRS
8	3	WALKING_DOWNSTAIRS
8	3	WALKING_DOWNSTAIRS
8	3	WALKING_DOWNSTAIRS
8	3	WALKING_DOWNSTAIRS
8	2	WALKING_UPSTAIRS
8	2	WALKING_UPSTAIRS
8	2	WALKING_UPSTAIRS
8	2	WALKING_UPSTAIRS
8	2	WALKING_UPSTAIRS
8	2	WALKING_UPSTAIRS
8	2	WALKING_UPSTAIRS
8	2	WALKING_UPSTAIRS
8	2	WALKING_UPSTAIRS
8	2	WALKING_UPSTAIRS
8	2	WALKING_UPSTAIRS
8	2	WALKING_UPSTAIRS
8	2	WALKING_UPSTAIRS
8	2	WALKING_UPSTAIRS
8	2	WALKING_UPSTAIRS
8	2	WALKING_UPSTAIRS
8	2	WALKING_UPSTAIRS
8	2	WALKING_UPSTAIRS
8	2	WALKING_UPSTAIRS
8	2	WALKING_UPSTAIRS
11	5	STANDING
11	5	STANDING
11	5	STANDING
11	5	STANDING
11	5	STANDING
11	5	STANDING
11	5	STANDING
11	5	STANDING
11	5	STANDING
11	5	STANDING
11	5	STANDING
11	5	STANDING
11	5	STANDING
11	5	STANDING
11	5	STANDING
11	5	STANDING
11	5	STANDING
11	5	STANDING
11	5	STANDING
11	5	STANDING
11	5	STANDING
11	4	SITTING
11	4	SITTING
11	4	SITTING
11	4	SITTING
11	4	SITTING
11	4	SITTING
11	4	SITTING
11	4	SITTING
11	4	SITTING
11	4	SITTING
11	4	SITTING
11	4	SITTING
11	4	SITTING
11	4	SITTING
11	4	SITTING
11	4	SITTING
11	4	SITTING
11	4	SITTING
11	4	SITTING
11	4	SITTING
11	4	SITTING
11	4	SITTING
11	4	SITTING
11	4	SITTING
11	4	SITTING
11	4	SITTING
11	6	LAYING
11	6	LAYING
11	6	LAYING
11	6	LAYING
11	6	LAYING
11	6	LAYING
11	6	LAYING
11	6	LAYING
11	6	LAYING
11	6	LAYING
11	6	LAYING
11	6	LAYING
11	6	LAYING
11	6	LAYING
11	6	LAYING
11	6	LAYING
11	6	LAYING
11	6	LAYING
11	6	LAYING
11	6	LAYING
11	6	LAYING
11	6	LAYING
11	6	LAYING
11	6	LAYING
11	6	LAYING
11	6	LAYING
11	6	LAYING
11	6	LAYING
11	6	LAYING
11	6	LAYING
11	1	WALKING
11	1	WALKING
11	1	WALKING
11	1	WALKING
11	1	WALKING
11	1	WALKING
11	1	WALKING
11	1	WALKING
11	1	WALKING
11	1	WALKING
11	1	WALKING
11	1	WALKING
11	1	WALKING
11	1	WALKING
11	1	WALKING
11	1	WALKING
11	1	WALKING
11	1	WALKING
11	1	WALKING
11	1	WALKING
11	1	WALKING
11	1	WALKING
11	1	WALKING
11	1	WALKING
11	1	WALKING
11	1	WALKING
11	1	WALKING
11	1	WALKING
11	1	WALKING
11	3	WALKING_DOWNSTAIRS
11	3	WALKING_DOWNSTAIRS
11	3	WALKING_DOWNSTAIRS
11	3	WALKING_DOWNSTAIRS
11	3	WALKING_DOWNSTAIRS
11	3	WALKING_DOWNSTAIRS
11	3	WALKING_DOWNSTAIRS
11	3	WALKING_DOWNSTAIRS
11	3	WALKING_DOWNSTAIRS
11	3	WALKING_DOWNSTAIRS
11	3	WALKING_DOWNSTAIRS
11	3	WALKING_DOWNSTAIRS
11	3	WALKING_DOWNSTAIRS
11	3	WALKING_DOWNSTAIRS
11	3	WALKING_DOWNSTAIRS
11	3	WALKING_DOWNSTAIRS
11	3	WALKING_DOWNSTAIRS
11	3	WALKING_DOWNSTAIRS
11	3	WALKING_DOWNSTAIRS
11	3	WALKING_DOWNSTAIRS
11	3	WALKING_DOWNSTAIRS
11	3	WALKING_DOWNSTAIRS
11	2	WALKING_UPSTAIRS
11	2	WALKING_UPSTAIRS
11	2	WALKING_UPSTAIRS
11	2	WALKING_UPSTAIRS
11	2	WALKING_UPSTAIRS
11	2	WALKING_UPSTAIRS
11	2	WALKING_UPSTAIRS
11	2	WALKING_UPSTAIRS
11	2	WALKING_UPSTAIRS
11	2	WALKING_UPSTAIRS
11	2	WALKING_UPSTAIRS
11	2	WALKING_UPSTAIRS
11	2	WALKING_UPSTAIRS
11	2	WALKING_UPSTAIRS
11	2	WALKING_UPSTAIRS
11	2	WALKING_UPSTAIRS
11	2	WALKING_UPSTAIRS
11	2	WALKING_UPSTAIRS
11	2	WALKING_UPSTAIRS
11	2	WALKING_UPSTAIRS
11	2	WALKING_UPSTAIRS
11	2	WALKING_UPSTAIRS
11	2	WALKING_UPSTAIRS
11	2	WALKING_UPSTAIRS
11	2	WALKING_UPSTAIRS
11	2	WALKING_UPSTAIRS
11	5	STANDING
11	5	STANDING
11	5	STANDING
11	5	STANDING
11	5	STANDING
11	5	STANDING
11	5	STANDING
11	5	STANDING
11	5	STANDING
11	5	STANDING
11	5	STANDING
11	5	STANDING
11	5	STANDING
11	5	STANDING
11	5	STANDING
11	5	STANDING
11	5	STANDING
11	5	STANDING
11	5	STANDING
11	5	STANDING
11	5	STANDING
11	5	STANDING
11	5	STANDING
11	5	STANDING
11	5	STANDING
11	5	STANDING
11	4	SITTING
11	4	SITTING
11	4	SITTING
11	4	SITTING
11	4	SITTING
11	4	SITTING
11	4	SITTING
11	4	SITTING
11	4	SITTING
11	4	SITTING
11	4	SITTING
11	4	SITTING
11	4	SITTING
11	4	SITTING
11	4	SITTING
11	4	SITTING
11	4	SITTING
11	4	SITTING
11	4	SITTING
11	4	SITTING
11	4	SITTING
11	4	SITTING
11	4	SITTING
11	4	SITTING
11	4	SITTING
11	4	SITTING
11	4	SITTING
11	6	LAYING
11	6	LAYING
11	6	LAYING
11	6	LAYING
11	6	LAYING
11	6	LAYING
11	6	LAYING
11	6	LAYING
11	6	LAYING
11	6	LAYING
11	6	LAYING
11	6	LAYING
11	6	LAYING
11	6	LAYING
11	6	LAYING
11	6	LAYING
11	6	LAYING
11	6	LAYING
11	6	LAYING
11	6	LAYING
11	6	LAYING
11	6	LAYING
11	6	LAYING
11	6	LAYING
11	6	LAYING
11	6	LAYING
11	6	LAYING
11	1	WALKING
11	1	WALKING
11	1	WALKING
11	1	WALKING
11	1	WALKING
11	1	WALKING
11	1	WALKING
11	1	WALKING
11	1	WALKING
11	1	WALKING
11	1	WALKING
11	1	WALKING
11	1	WALKING
11	1	WALKING
11	1	WALKING
11	1	WALKING
11	1	WALKING
11	1	WALKING
11	1	WALKING
11	1	WALKING
11	1	WALKING
11	1	WALKING
11	1	WALKING
11	1	WALKING
11	1	WALKING
11	1	WALKING
11	1	WALKING
11	1	WALKING
11	1	WALKING
11	1	WALKING
11	3	WALKING_DOWNSTAIRS
11	3	WALKING_DOWNSTAIRS
11	3	WALKING_DOWNSTAIRS
11	3	WALKING_DOWNSTAIRS
11	3	WALKING_DOWNSTAIRS
11	3	WALKING_DOWNSTAIRS
11	3	WALKING_DOWNSTAIRS
11	3	WALKING_DOWNSTAIRS
11	3	WALKING_DOWNSTAIRS
11	3	WALKING_DOWNSTAIRS
11	3	WALKING_DOWNSTAIRS
11	3	WALKING_DOWNSTAIRS
11	3	WALKING_DOWNSTAIRS
11	3	WALKING_DOWNSTAIRS
11	3	WALKING_DOWNSTAIRS
11	3	WALKING_DOWNSTAIRS
11	3	WALKING_DOWNSTAIRS
11	3	WALKING_DOWNSTAIRS
11	3	WALKING_DOWNSTAIRS
11	3	WALKING_DOWNSTAIRS
11	3	WALKING_DOWNSTAIRS
11	3	WALKING_DOWNSTAIRS
11	3	WALKING_DOWNSTAIRS
11	3	WALKING_DOWNSTAIRS
11	2	WALKING_UPSTAIRS
11	2	WALKING_UPSTAIRS
11	2	WALKING_UPSTAIRS
11	2	WALKING_UPSTAIRS
11	2	WALKING_UPSTAIRS
11	2	WALKING_UPSTAIRS
11	2	WALKING_UPSTAIRS
11	2	WALKING_UPSTAIRS
11	2	WALKING_UPSTAIRS
11	2	WALKING_UPSTAIRS
11	2	WALKING_UPSTAIRS
11	2	WALKING_UPSTAIRS
11	2	WALKING_UPSTAIRS
11	2	WALKING_UPSTAIRS
11	2	WALKING_UPSTAIRS
11	2	WALKING_UPSTAIRS
11	2	WALKING_UPSTAIRS
11	2	WALKING_UPSTAIRS
11	2	WALKING_UPSTAIRS
11	2	WALKING_UPSTAIRS
11	2	WALKING_UPSTAIRS
11	2	WALKING_UPSTAIRS
11	2	WALKING_UPSTAIRS
11	2	WALKING_UPSTAIRS
11	2	WALKING_UPSTAIRS
11	2	WALKING_UPSTAIRS
11	2	WALKING_UPSTAIRS
11	2	WALKING_UPSTAIRS
14	5	STANDING
14	5	STANDING
14	5	STANDING
14	5	STANDING
14	5	STANDING
14	5	STANDING
14	5	STANDING
14	5	STANDING
14	5	STANDING
14	5	STANDING
14	5	STANDING
14	5	STANDING
14	5	STANDING
14	5	STANDING
14	5	STANDING
14	5	STANDING
14	5	STANDING
14	5	STANDING
14	5	STANDING
14	5	STANDING
14	5	STANDING
14	5	STANDING
14	5	STANDING
14	5	STANDING
14	5	STANDING
14	5	STANDING
14	5	STANDING
14	5	STANDING
14	5	STANDING
14	5	STANDING
14	4	SITTING
14	4	SITTING
14	4	SITTING
14	4	SITTING
14	4	SITTING
14	4	SITTING
14	4	SITTING
14	4	SITTING
14	4	SITTING
14	4	SITTING
14	4	SITTING
14	4	SITTING
14	4	SITTING
14	4	SITTING
14	4	SITTING
14	4	SITTING
14	4	SITTING
14	4	SITTING
14	4	SITTING
14	4	SITTING
14	4	SITTING
14	4	SITTING
14	4	SITTING
14	4	SITTING
14	4	SITTING
14	4	SITTING
14	6	LAYING
14	6	LAYING
14	6	LAYING
14	6	LAYING
14	6	LAYING
14	6	LAYING
14	6	LAYING
14	6	LAYING
14	6	LAYING
14	6	LAYING
14	6	LAYING
14	6	LAYING
14	6	LAYING
14	6	LAYING
14	6	LAYING
14	6	LAYING
14	6	LAYING
14	6	LAYING
14	6	LAYING
14	6	LAYING
14	6	LAYING
14	6	LAYING
14	6	LAYING
14	6	LAYING
14	6	LAYING
14	1	WALKING
14	1	WALKING
14	1	WALKING
14	1	WALKING
14	1	WALKING
14	1	WALKING
14	1	WALKING
14	1	WALKING
14	1	WALKING
14	1	WALKING
14	1	WALKING
14	1	WALKING
14	1	WALKING
14	1	WALKING
14	1	WALKING
14	1	WALKING
14	1	WALKING
14	1	WALKING
14	1	WALKING
14	1	WALKING
14	1	WALKING
14	1	WALKING
14	1	WALKING
14	1	WALKING
14	1	WALKING
14	1	WALKING
14	1	WALKING
14	1	WALKING
14	1	WALKING
14	1	WALKING
14	3	WALKING_DOWNSTAIRS
14	3	WALKING_DOWNSTAIRS
14	3	WALKING_DOWNSTAIRS
14	3	WALKING_DOWNSTAIRS
14	3	WALKING_DOWNSTAIRS
14	3	WALKING_DOWNSTAIRS
14	3	WALKING_DOWNSTAIRS
14	3	WALKING_DOWNSTAIRS
14	3	WALKING_DOWNSTAIRS
14	3	WALKING_DOWNSTAIRS
